key,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cardholder_presence,card_presence
7f47f4f8-2b8e-40be-a9d7-7d116f710a99,2022-03-18T11:30:53Z,ECOMMERCE,1,CARD_ON_FILE,5.67,93.24,CA,06,0,0
2a974b97-1811-4df7-a03e-63f3f8402a7b,2022-03-18T11:30:16Z,ECOMMERCE,5,CARD_ON_FILE,15.33,3981.03,CA,06,0,0
e1da556a-8aca-4ab5-b757-0192d8ccce3a,2022-03-18T11:29:11Z,OTHER,3,CHIP,35.11,202.43,FL,12,1,1
fc80fb66-514b-44f8-8af8-54a7cd79f876,2022-03-18T11:28:01Z,ECOMMERCE,1,CARD_ON_FILE,9.42,198.98,NY,36,0,0
282129d5-9dea-4b5d-8eb0-29c33d81849c,2022-03-18T11:27:22Z,ECOMMERCE,13,MANUAL,32.63,64.59,WA,53,0,0
d34dba13-ba77-4cd0-b3a6-91e8204d8b63,2022-03-18T11:26:34Z,ECOMMERCE,2,MANUAL,29.44,6823.06,FL,12,0,0
c80e8b14-663d-458f-86fc-809d86b10228,2022-03-18T11:25:48Z,ECOMMERCE,1,CARD_ON_FILE,4.04,208.4,NY,36,0,0
1787f052-d676-4fc3-9940-77ab019b368e,2022-03-18T11:24:55Z,ECOMMERCE,1,MANUAL,20.38,11565.71,FL,12,0,0
8579fe83-75ca-4289-945b-fa1f93767e66,2022-03-18T11:24:11Z,ECOMMERCE,5,CARD_ON_FILE,15.05,3068.73,CA,06,0,0
16db9c61-755f-4d45-857f-5fc35efbbc86,2022-03-18T11:24:02Z,ECOMMERCE,1,CARD_ON_FILE,4.0,212.44,NY,36,0,0
1fe322bf-1012-4a15-b3bd-887322c41596,2022-03-18T11:22:33Z,ECOMMERCE,10,MANUAL,32.92,0.0,WA,53,0,0
3dc49c0b-c6d1-4a53-afa1-0457a48ec045,2022-03-18T11:22:09Z,ECOMMERCE,1,CARD_ON_FILE,3.17,74.68,NY,36,0,0
a57f126c-47df-4fcc-9cc4-5446e8b2dc85,2022-03-18T11:21:51Z,ECOMMERCE,1,MANUAL,24.53,11586.09,FL,12,0,0
a92cd194-31a2-4e9f-9f35-0ba27440ef49,2022-03-18T11:21:25Z,ECOMMERCE,13,MANUAL,1120.87,0.0,TN,47,0,0
3c6e2d84-8701-4e77-a1a3-94e30bf9b77b,2022-03-18T11:21:22Z,ECOMMERCE,6,CARD_ON_FILE,16.37,3545.36,CA,06,0,0
d56b56b4-e836-4e3f-983a-4ba114618a9b,2022-03-18T11:20:17Z,ECOMMERCE,11,CARD_ON_FILE,343.8,1368.55,CA,06,0,0
8e06c45a-5487-498e-897c-42ecf1276b86,2022-03-18T11:20:11Z,ECOMMERCE,1,CARD_ON_FILE,4.76,216.44,NY,36,0,0
db270ce1-6fcc-4c2a-83af-de370a26b686,2022-03-18T11:19:13Z,ECOMMERCE,26,CARD_ON_FILE,200.0,50.04,DC,11,0,0
16a9b666-857a-4bed-99b0-826ef7269118,2022-03-18T11:18:44Z,OTHER,1,CHIP,10.21,140.74,IL,17,1,1
5686af5c-80fe-4b62-967e-a84dfba6243a,2022-03-18T11:18:30Z,ECOMMERCE,1,CARD_ON_FILE,7.66,77.85,NY,36,0,0
cd878136-90b0-4b18-b42e-7f4b448c79fe,2022-03-18T11:18:10Z,ECOMMERCE,2,MANUAL,30.59,6541.52,FL,12,0,0
f4471c6f-e2d4-4405-8ec8-a9d5414f0ba6,2022-03-18T11:18:06Z,MOTO,25,CARD_ON_FILE,211.11,0.0,CA,06,0,0
106a1362-8e05-4c51-bcd7-1260e9944f41,2022-03-18T11:16:33Z,ECOMMERCE,2,CARD_ON_FILE,5.25,221.2,NY,36,0,0
36e48c22-5540-44c9-a385-bfc075a3eccb,2022-03-18T11:15:49Z,ECOMMERCE,1,MANUAL,20.26,11040.82,FL,12,0,0
c69bd622-a85a-4989-875a-27cc43394834,2022-03-18T11:14:31Z,ECOMMERCE,12,MANUAL,27.18,8426.72,AR,05,0,0
aea17cb1-af24-4300-93b9-d441073db302,2022-03-18T11:14:11Z,ECOMMERCE,1,CARD_ON_FILE,5.14,226.45,NY,36,0,0
c3fdffd6-3328-403b-8072-83054704fbdc,2022-03-18T11:14:10Z,ECOMMERCE,8,MANUAL,145.0,254.2,GA,13,0,0
02e3afb3-55f1-4bba-bafb-0e52a09021d8,2022-03-18T11:14:02Z,ECOMMERCE,2,MANUAL,26.35,11632.25,FL,12,0,0
aa592711-b268-40c4-b2ab-eb2d4a979bae,2022-03-18T11:12:22Z,ECOMMERCE,1,CARD_ON_FILE,6.22,231.59,NY,36,0,0
ca8ee4e5-469b-4449-a35e-a06bb83175c4,2022-03-18T11:12:11Z,ECOMMERCE,1,MANUAL,21.47,11061.08,FL,12,0,0
488d37ba-fc2d-4857-b15a-01d2c2aa9eb8,2022-03-18T11:10:31Z,ECOMMERCE,1,CARD_ON_FILE,3.28,237.81,NY,36,0,0
ce8014bd-63fe-4179-80d5-fe8c115aca13,2022-03-18T11:09:28Z,ECOMMERCE,1,MANUAL,12.48,11082.55,FL,12,0,0
08dade03-b37c-45ee-aa68-5f160fc0db88,2022-03-18T11:07:57Z,ECOMMERCE,1,CARD_ON_FILE,4.27,241.09,NY,36,0,0
091fcacf-c806-4cbf-99b4-fba32cb3a0f4,2022-03-18T11:06:04Z,ECOMMERCE,1,CARD_ON_FILE,3.96,245.36,NY,36,0,0
15073f8b-0fd5-4d76-9463-a70b4395db04,2022-03-18T11:04:20Z,ECOMMERCE,1,CARD_ON_FILE,3.26,249.32,NY,36,0,0
9e07fa7e-59e9-45ee-9592-ed9cba94a26d,2022-03-18T11:02:01Z,ECOMMERCE,1,CARD_ON_FILE,3.49,85.51,NY,36,0,0
c79a1e4c-41c6-45db-b2a0-1f83ed8dff23,2022-03-18T11:00:14Z,ECOMMERCE,15,MANUAL,46.99,4351.48,WA,53,0,0
90318962-4519-422d-882d-31a6bbd1bb30,2022-03-18T11:00:05Z,ECOMMERCE,1,CARD_ON_FILE,5.65,252.58,NY,36,0,0
a7c86ed1-84dd-4819-b52d-5316e7959016,2022-03-18T10:58:38Z,ECOMMERCE,7,CARD_ON_FILE,15.36,3351.0,CA,06,0,0
9d6f8cca-15f8-4501-9d6e-ed9e6866fac4,2022-03-18T10:58:12Z,ECOMMERCE,1,CARD_ON_FILE,7.7,258.23,NY,36,0,0
b7e7aa06-5f73-48d8-9522-1ed9e5ab2efa,2022-03-18T10:56:55Z,ECOMMERCE,3,CARD_ON_FILE,24.57,3111.31,AR,05,0,0
7c75a322-b1e9-40ba-ac6e-10e77d9696e9,2022-03-18T10:56:46Z,ECOMMERCE,2,CARD_ON_FILE,24.57,2278.38,AR,05,0,0
ca435b32-e5fb-4860-8a46-ad76ffb02733,2022-03-18T10:55:58Z,ECOMMERCE,1,MANUAL,12.48,6852.5,FL,12,0,0
65d2466c-8b9b-4fb5-8673-4f8b56562339,2022-03-18T10:55:47Z,ECOMMERCE,1,CARD_ON_FILE,7.02,89.0,NY,36,0,0
7c2482c7-b097-4e13-b1cb-b749cd992250,2022-03-18T10:55:20Z,ECOMMERCE,5,CARD_ON_FILE,15.18,3197.39,CA,06,0,0
5e8e0177-c8dc-40a6-87bf-d8cf9ba4769d,2022-03-18T10:53:44Z,ECOMMERCE,2,MANUAL,27.14,6864.98,FL,12,0,0
5d715ac7-9b46-4b28-a518-cd4397905b44,2022-03-18T10:53:36Z,ECOMMERCE,1,CARD_ON_FILE,9.23,265.93,NY,36,0,0
1e24a5e0-e80e-4322-bb9c-e01aa1fcc02c,2022-03-18T10:51:44Z,ECOMMERCE,12,CARD_ON_FILE,30.12,3320.88,CA,06,0,0
491608af-8355-4b42-a375-64c155f67590,2022-03-18T10:51:28Z,ECOMMERCE,2,MANUAL,47.74,6892.12,FL,12,0,0
e628d462-9e81-4e61-9b3c-746a280f9956,2022-03-18T10:49:33Z,ECOMMERCE,1,CARD_ON_FILE,5.27,275.16,NY,36,0,0
735f65af-98b0-4300-9313-28acf06e1ca9,2022-03-18T10:48:14Z,ECOMMERCE,1,MANUAL,11.07,12261.94,FL,12,0,0
08c4db9a-77c8-4d38-87bc-0402441e1959,2022-03-18T10:47:12Z,ECOMMERCE,6,CARD_ON_FILE,15.18,3053.55,CA,06,0,0
1e85a8da-5f46-436a-922f-ef8fb2a80ac2,2022-03-18T10:44:28Z,ECOMMERCE,6,CARD_ON_FILE,15.36,3038.19,CA,06,0,0
451fe214-d603-4186-b7ac-54a382b2f38f,2022-03-18T10:43:49Z,ECOMMERCE,3,MANUAL,42.97,305.6,WA,53,0,0
68b7e974-81bb-4288-8bc9-d890e6df49a3,2022-03-18T10:40:18Z,ECOMMERCE,12,CARD_ON_FILE,26.49,3294.39,CA,06,0,0
ff47be7d-767a-47ff-9fa3-acf0b1c892d7,2022-03-18T10:36:39Z,ECOMMERCE,1,CARD_ON_FILE,4.59,96.02,NY,36,0,0
a79473cd-f4d9-4b63-8583-5cb5923e088d,2022-03-18T10:36:01Z,ECOMMERCE,6,CARD_ON_FILE,15.25,3128.45,CA,06,0,0
590b0713-ea23-4269-abbe-4530503c3eb9,2022-03-18T10:33:52Z,ECOMMERCE,1,CARD_ON_FILE,5.52,280.43,NY,36,0,0
2818e769-b6a9-4e85-b88c-7c8e40460e1f,2022-03-18T10:32:09Z,ECOMMERCE,5,CARD_ON_FILE,15.33,3279.06,CA,06,0,0
cd8fb50a-0cd6-4c6e-9402-ddf91a54e2c6,2022-03-18T10:31:50Z,ECOMMERCE,1,CARD_ON_FILE,5.26,285.95,NY,36,0,0
c24b424e-cd49-4bfe-a15a-c876aa88a81b,2022-03-18T10:30:50Z,ECOMMERCE,2,MANUAL,4.99,7063.52,FL,12,0,0
a381d583-23bf-4a67-ab28-51c19375b27e,2022-03-18T10:29:28Z,ECOMMERCE,1,CARD_ON_FILE,3.23,291.21,NY,36,0,0
85f8440d-1ac6-4587-8491-c66eb0d82b1d,2022-03-18T10:29:04Z,ECOMMERCE,5,CARD_ON_FILE,15.13,3758.93,CA,06,0,0
f41c7e45-f407-49e3-bc2d-f3d3598303cf,2022-03-18T10:27:21Z,ECOMMERCE,1,CARD_ON_FILE,6.42,294.44,NY,36,0,0
77d85dc5-5c4c-4473-afc5-179011396836,2022-03-18T10:24:52Z,ECOMMERCE,1,CARD_ON_FILE,3.11,100.61,NY,36,0,0
d25aad7e-fa57-4137-8bb7-5e6312bfb8cc,2022-03-18T10:24:28Z,MOTO,8,CARD_ON_FILE,123.66,281.9,,,0,0
e6bccc3b-b7cb-44c1-ae7a-ccf025f26d2d,2022-03-18T10:24:10Z,ECOMMERCE,4,CARD_ON_FILE,15.41,2927.13,CA,06,0,0
d52d0856-382d-4b8c-80eb-9e912e5324c6,2022-03-18T10:23:23Z,ECOMMERCE,11,MANUAL,55.94,150.94,CA,06,0,0
70368d63-c42d-4606-beff-57066166ecc9,2022-03-18T10:20:33Z,ECOMMERCE,10,MANUAL,99.11,206.88,CA,06,0,0
e80e6759-12cd-4925-b9f5-5ada08a5ca2f,2022-03-18T10:20:28Z,ECOMMERCE,1,CARD_ON_FILE,5.51,103.72,NY,36,0,0
63140f45-adac-4389-9491-48af937b8228,2022-03-18T10:20:27Z,ECOMMERCE,4,CARD_ON_FILE,15.18,3113.27,CA,06,0,0
33bf23bd-c2f2-408b-a5cf-087d59dff27e,2022-03-18T10:20:20Z,MOTO,4,CARD_ON_FILE,1.51,182.27,MD,24,0,0
edf7cc8e-4f71-4947-a00b-0044499a4b70,2022-03-18T10:17:24Z,ECOMMERCE,4,CARD_ON_FILE,15.29,4045.06,CA,06,0,0
7de4a639-8386-46c6-9dab-b24f2ffa3e06,2022-03-18T10:16:32Z,OTHER,4,CHIP,50.04,0.0,MA,25,1,1
3633fa93-0913-4093-ac6c-8d2aad4b3cc0,2022-03-18T10:15:00Z,ECOMMERCE,1,CARD_ON_FILE,7.23,109.23,NY,36,0,0
4b6fa679-8850-49f5-baa8-0f6d2c39c795,2022-03-18T10:13:51Z,ECOMMERCE,3,CARD_ON_FILE,13.77,3265.29,CA,06,0,0
f321589e-12db-43cc-a589-6d1e66a2a437,2022-03-18T10:12:54Z,ECOMMERCE,3,CARD_ON_FILE,8.43,584.21,AR,05,0,0
144b7120-69e8-4bd7-8d61-1f39eed4cd2a,2022-03-18T10:12:44Z,ECOMMERCE,1,CARD_ON_FILE,2.45,116.46,NY,36,0,0
7217ef87-4d84-44ae-bd9d-604120d14562,2022-03-18T10:11:14Z,ECOMMERCE,1,MANUAL,19.98,13517.39,FL,12,0,0
e0438410-72d2-49c1-b0c3-1563ce55dabe,2022-03-18T10:10:36Z,ECOMMERCE,11,MANUAL,69.95,33.84,NV,32,0,0
32d087cd-adce-4910-b9a3-3487c21bb2e6,2022-03-18T10:10:16Z,ECOMMERCE,3,CARD_ON_FILE,15.68,4029.38,CA,06,0,0
8bf5e9d5-34ce-4208-840f-a9b5f4173fe3,2022-03-18T10:10:01Z,ECOMMERCE,1,CARD_ON_FILE,4.22,118.91,NY,36,0,0
597a808e-a4aa-4060-9663-2ac986711445,2022-03-18T10:09:32Z,ECOMMERCE,1,MANUAL,17.97,11658.6,FL,12,0,0
8eca1b1e-bb9d-4f10-a6b8-b934823fbffb,2022-03-18T10:08:27Z,ECOMMERCE,2,CARD_ON_FILE,6.75,1148.84,GA,13,0,0
8f563ffd-2bc0-46e0-85e0-552e2236b087,2022-03-18T10:07:26Z,ECOMMERCE,4,CARD_ON_FILE,24.99,3013.2,CA,06,0,0
2b75ba65-5f4b-4932-97be-9cfb389dedb9,2022-03-18T10:07:24Z,ECOMMERCE,2,MANUAL,33.97,9232.66,FL,12,0,0
40b58efc-515e-4b77-b422-24fcce412607,2022-03-18T10:07:11Z,ECOMMERCE,2,MANUAL,29.95,11676.57,FL,12,0,0
f8420e27-5e95-4d30-a2fe-0cb20b1ad95d,2022-03-18T10:04:37Z,ECOMMERCE,6,CARD_ON_FILE,13.11,966.99,GA,13,0,0
495c71b6-d01a-4bc6-8205-f5d3532b57f6,2022-03-18T10:03:30Z,ECOMMERCE,1,MANUAL,13.65,12273.01,FL,12,0,0
0ce13092-4393-4aee-9f8d-9674ef3bb09f,2022-03-18T10:02:26Z,ECOMMERCE,8,CARD_ON_FILE,6.56,1162.53,GA,13,0,0
1a0e6551-5c16-440a-8d0c-5610c1c37627,2022-03-18T10:00:06Z,ECOMMERCE,12,CARD_ON_FILE,107.98,2819.15,OH,39,0,0
961fbd4d-59c6-4356-b3a4-66ab572a6c46,2022-03-18T09:59:23Z,ECOMMERCE,1,MANUAL,21.63,11610.62,FL,12,0,0
f5b92188-23a2-46ff-ac02-a60bacb8f08f,2022-03-18T09:58:35Z,ECOMMERCE,1,CARD_ON_FILE,4.22,300.86,NY,36,0,0
e81ce29c-d293-461c-9f54-c7a62a09aff8,2022-03-18T09:58:13Z,ECOMMERCE,27,CARD_ON_FILE,165.82,2879.77,CA,06,0,0
7aa24897-52f9-4363-a3de-a60085f72542,2022-03-18T09:58:05Z,ECOMMERCE,9,CARD_ON_FILE,29.49,3083.78,OH,39,0,0
3620814c-efb7-4d41-9225-46d0f51f8b7b,2022-03-18T09:57:52Z,ECOMMERCE,1,MANUAL,14.2,499.29,WA,53,0,0
b7ac451b-080f-4691-b380-838927c771b7,2022-03-18T09:57:46Z,ECOMMERCE,1,MANUAL,14.2,513.49,WA,53,0,0
5ec365c3-68b4-4445-8c4b-5dda0de5fdcf,2022-03-18T09:56:55Z,ECOMMERCE,28,CARD_ON_FILE,202.86,3045.59,CA,06,0,0
f41e9299-3946-4036-b60c-44d24f6be493,2022-03-18T09:55:50Z,ECOMMERCE,1,MANUAL,18.48,8964.69,FL,12,0,0
640c98a6-d0f7-4680-b96e-6571199dc81d,2022-03-18T09:55:35Z,ECOMMERCE,25,CARD_ON_FILE,256.37,3248.45,CA,06,0,0
75a052cd-c6de-43a1-a4d3-42733fc5d2b2,2022-03-18T09:54:15Z,ECOMMERCE,7,CARD_ON_FILE,27.97,3953.06,OH,39,0,0
5f56e14a-67e5-46b8-b00d-890a9b590c03,2022-03-18T09:51:40Z,ECOMMERCE,1,MANUAL,13.14,8983.17,FL,12,0,0
e271f9ab-4ec6-4938-bb02-f0bfae855d28,2022-03-18T09:48:20Z,ECOMMERCE,1,MANUAL,18.06,11706.52,FL,12,0,0
23d5c926-0c8d-4703-ac9a-7efa95bf9fe7,2022-03-18T09:47:26Z,ECOMMERCE,3,MANUAL,23.1,58.74,WA,53,0,0
d9dcb04d-f170-4e75-923a-a5409cfdd4e0,2022-03-18T09:46:12Z,ECOMMERCE,1,MANUAL,17.66,11095.03,FL,12,0,0
7868da0b-330f-457f-a609-24fbf7dfb232,2022-03-18T09:44:37Z,ECOMMERCE,3,MANUAL,18.05,4398.47,WA,53,0,0
82fe775d-1a7a-4164-9fb3-331ccd70cb2e,2022-03-18T09:43:47Z,ECOMMERCE,1,MANUAL,16.97,9266.63,FL,12,0,0
5e2bb9d9-ad7e-4899-824d-cce82f88acac,2022-03-18T09:40:49Z,MOTO,11,CARD_ON_FILE,358.28,0.0,PA,42,0,0
39c0723a-684a-4bc6-ada5-15cbf26efec7,2022-03-18T09:40:37Z,ECOMMERCE,3,CARD_ON_FILE,12.59,581.56,GA,13,0,0
47cc024e-62c1-4b3d-b7ac-21a048a26779,2022-03-18T09:40:23Z,ECOMMERCE,2,MANUAL,34.67,6939.86,FL,12,0,0
e95fc8f6-3b92-45bd-bb2b-215a0513b0bb,2022-03-18T09:38:51Z,ECOMMERCE,2,MANUAL,32.72,11112.69,FL,12,0,0
d595a252-b0ac-4b28-b381-0492f0d05809,2022-03-18T09:38:05Z,ECOMMERCE,1,MANUAL,20.33,9283.6,FL,12,0,0
83484d42-42ba-4df2-84b1-6ca6bd359523,2022-03-18T09:36:43Z,ECOMMERCE,2,MANUAL,55.7,11724.58,FL,12,0,0
af7ee6e3-0a2a-478b-a9b4-56494aeeacd0,2022-03-18T09:34:11Z,ECOMMERCE,2,MANUAL,30.53,11145.41,FL,12,0,0
b3410d91-faed-4e14-88af-c3c52078bf3b,2022-03-18T09:33:42Z,ECOMMERCE,1,CARD_ON_FILE,4.21,305.08,NY,36,0,0
9d3b52fb-161d-43e7-addd-bdf2f246ed44,2022-03-18T09:33:18Z,ECOMMERCE,1,MANUAL,20.4,13046.24,FL,12,0,0
fe0e297e-9523-4b15-bade-0925fbdf1544,2022-03-18T09:31:35Z,ECOMMERCE,1,MANUAL,19.72,6974.53,FL,12,0,0
2085f156-4c0e-4e1b-a4c4-3aa8ef6e39fd,2022-03-18T09:30:50Z,ECOMMERCE,3,MANUAL,17.73,4439.79,WA,53,0,0
adf8223d-8790-437a-845f-3d494d1d6799,2022-03-18T09:29:45Z,ECOMMERCE,1,MANUAL,18.77,9303.93,FL,12,0,0
c2fb51fe-29bb-4f25-855c-fff4e7e52845,2022-03-18T09:29:10Z,ECOMMERCE,1,MANUAL,20.02,6994.25,FL,12,0,0
98f04795-ac21-4782-847b-e01496c76a57,2022-03-18T09:28:23Z,ECOMMERCE,1,CARD_ON_FILE,2.98,123.13,NY,36,0,0
5cebf1ff-ef4e-48a8-a4ec-a8ff7d5db26b,2022-03-18T09:26:57Z,ECOMMERCE,1,MANUAL,24.81,7014.27,FL,12,0,0
da118747-aa80-43b6-9900-e21458b732f9,2022-03-18T09:24:46Z,ECOMMERCE,4,CARD_ON_FILE,6.87,0.0,TX,48,0,0
8834ff54-24e8-4d7b-892b-5611b82d0ce4,2022-03-18T09:24:26Z,ECOMMERCE,1,CARD_ON_FILE,8.59,126.11,NY,36,0,0
4bb6ce3b-8e0b-4d42-85a7-2404da3f2394,2022-03-18T09:23:12Z,ECOMMERCE,1,MANUAL,24.44,7039.08,FL,12,0,0
0a14d7d1-e04b-4ee9-820f-4dfa9f01a729,2022-03-18T09:22:36Z,MOTO,3,CARD_ON_FILE,118.83,1385.82,WA,53,0,0
74c60a32-f600-46c2-ab1c-dbca0bcf3213,2022-03-18T09:21:54Z,ECOMMERCE,5,CARD_ON_FILE,8.21,6.87,TX,48,0,0
5cd16c94-fabb-425a-9e18-3a8e3bf16227,2022-03-18T09:20:35Z,ECOMMERCE,1,MANUAL,31.38,6572.11,FL,12,0,0
e7fa37f0-65ee-4a47-bf94-15ecb244b21c,2022-03-18T09:19:13Z,ECOMMERCE,2,CARD_ON_FILE,1.06,476.9,GA,13,0,0
3499b31b-0503-4417-8b00-940f0b7a3044,2022-03-18T09:18:08Z,ECOMMERCE,1,CARD_ON_FILE,5.71,309.29,NY,36,0,0
23d15573-4ccd-480b-95ff-bd3b03c65985,2022-03-18T09:17:15Z,ECOMMERCE,1,MANUAL,22.97,12286.66,FL,12,0,0
240f5170-5f6b-4f21-9e59-95d32e32f9b3,2022-03-18T09:12:39Z,ECOMMERCE,1,CARD_ON_FILE,3.32,315.0,NY,36,0,0
fd39715c-1004-4f23-b2aa-535e8ed405b5,2022-03-18T09:09:18Z,ECOMMERCE,5,MANUAL,35.1,2600.0,WA,53,0,0
e94f9d25-becf-4b0f-b215-bca78a6b620c,2022-03-18T09:09:12Z,ECOMMERCE,1,CARD_ON_FILE,1.71,318.32,NY,36,0,0
a09d1cb6-81d1-457d-93a4-20a711d825d3,2022-03-18T09:08:25Z,ECOMMERCE,2,CARD_ON_FILE,1.09,517.18,GA,13,0,0
16c6b221-3af7-4640-ab11-2d21be9ee874,2022-03-18T09:06:08Z,ECOMMERCE,2,CARD_ON_FILE,1.06,784.91,GA,13,0,0
16de1929-5198-4e7e-a7d2-129694c00477,2022-03-18T09:06:08Z,ECOMMERCE,2,CARD_ON_FILE,6.94,994.11,GA,13,0,0
9a160422-7dd0-4f08-86a9-e6f4c9368df0,2022-03-18T09:05:07Z,ECOMMERCE,1,CARD_ON_FILE,3.35,320.03,NY,36,0,0
b9b2d14e-7921-4fcb-b26f-cf7c9fcbf50d,2022-03-18T09:03:32Z,ECOMMERCE,4,CARD_ON_FILE,6.94,37.29,TX,48,0,0
24bf70f1-ea77-48d7-9934-72f8952faae1,2022-03-18T09:00:09Z,ECOMMERCE,3,CARD_ON_FILE,7.03,563.74,GA,13,0,0
29816199-5488-4b71-972f-cffc58051751,2022-03-18T09:00:08Z,ECOMMERCE,2,CARD_ON_FILE,1.08,737.03,GA,13,0,0
8035be57-be35-4ae4-9b6a-3f2ae30d1f8c,2022-03-18T08:56:11Z,ECOMMERCE,5,CARD_ON_FILE,6.87,15.08,TX,48,0,0
633eb585-fea7-4458-b9bc-90b9dfac4de3,2022-03-18T08:51:34Z,ECOMMERCE,2,CARD_ON_FILE,13.89,953.1,GA,13,0,0
f96a266e-3cc1-4ff0-ac8f-a2bb7e2356c9,2022-03-18T08:51:34Z,OTHER,13,CHIP,4.5,29.22,AZ,04,1,1
747ceedb-c8ff-40f7-b2d0-82ab22db153b,2022-03-18T08:49:12Z,ECOMMERCE,2,CARD_ON_FILE,10.75,806.28,GA,13,0,0
7c7aee8a-ab26-408b-bc73-105b20bf8ec3,2022-03-18T08:48:53Z,ECOMMERCE,5,CARD_ON_FILE,7.62,21.95,TX,48,0,0
2af0abd5-6241-44d7-8dba-117a91b42478,2022-03-18T08:44:25Z,ECOMMERCE,3,CARD_ON_FILE,7.88,1029.71,GA,13,0,0
f0e8e43b-1a51-4f55-9024-3ef529af69f8,2022-03-18T08:41:55Z,ECOMMERCE,4,CARD_ON_FILE,7.72,29.57,TX,48,0,0
49b0e1a3-75bc-4764-9565-39b8cb0d8d40,2022-03-18T08:40:37Z,ECOMMERCE,4,CARD_ON_FILE,7.53,729.5,GA,13,0,0
50cfe858-90b8-483f-9487-98a58d6f6c52,2022-03-18T08:38:25Z,ECOMMERCE,3,CARD_ON_FILE,3.1,781.81,GA,13,0,0
17c328a5-c87e-426b-bdcb-fa321f4f3f99,2022-03-18T08:37:12Z,ECOMMERCE,3,CARD_ON_FILE,12.96,637.5,GA,13,0,0
b55475f6-ea13-47bd-af8b-8d0546a7031f,2022-03-18T08:34:37Z,ECOMMERCE,4,CARD_ON_FILE,19.32,1037.59,GA,13,0,0
c78cc09f-3f72-40e9-aed5-7383bfca37fc,2022-03-18T08:32:43Z,ECOMMERCE,3,CARD_ON_FILE,1.09,553.46,GA,13,0,0
e8babd08-4ef5-4465-a903-3ee6690e4695,2022-03-18T08:31:54Z,ECOMMERCE,4,CARD_ON_FILE,6.51,44.23,TX,48,0,0
7c1c96f6-018a-477d-9a3c-1882f05d7e63,2022-03-18T08:31:13Z,ECOMMERCE,3,CARD_ON_FILE,7.38,1001.05,GA,13,0,0
dcb29666-d351-4462-a6a8-efce49b832aa,2022-03-18T08:30:35Z,ECOMMERCE,6,CARD_ON_FILE,70.0,41.07,CA,06,0,0
78054415-3aaf-4ee9-ae64-35a83ab7cd75,2022-03-18T08:30:08Z,ECOMMERCE,3,CARD_ON_FILE,1.06,538.48,GA,13,0,0
a2b51d99-830e-4d95-ac8c-a6d5e8281892,2022-03-18T08:30:07Z,ECOMMERCE,3,CARD_ON_FILE,3.15,594.15,GA,13,0,0
7b32f407-4a53-4b1f-8933-e187fd8cb6a0,2022-03-18T08:26:54Z,OTHER,26,CHIP,27.92,651.97,NV,32,1,1
b94410f2-937c-461f-9c3b-48a57de02827,2022-03-18T08:26:25Z,ECOMMERCE,3,CARD_ON_FILE,3.18,823.3,GA,13,0,0
8a418a6b-4187-4e68-8216-6813e651c6ac,2022-03-18T08:25:44Z,ECOMMERCE,5,CARD_ON_FILE,19.96,50.74,TX,48,0,0
52069c33-05ea-49d1-83f9-1c60af1fd7b9,2022-03-18T08:25:13Z,ECOMMERCE,2,CARD_ON_FILE,7.57,877.07,GA,13,0,0
11265365-953e-4260-b470-91e3670b9860,2022-03-18T08:22:37Z,ECOMMERCE,3,CARD_ON_FILE,23.75,920.12,GA,13,0,0
6a3408a7-b5cd-477e-9899-ee249d8c60a2,2022-03-18T08:22:34Z,ECOMMERCE,1,MANUAL,18.4,8807.31,IL,17,0,0
fe0ad3c0-a361-4acb-b8d3-175c5c12cb0f,2022-03-18T08:19:13Z,ECOMMERCE,2,CARD_ON_FILE,1.06,1169.09,GA,13,0,0
44cc36ef-69c7-436e-b08e-4b219ab98bda,2022-03-18T08:18:55Z,ECOMMERCE,4,CARD_ON_FILE,17.71,70.7,TX,48,0,0
b8ca961d-395f-4045-933c-8112b2f1fefa,2022-03-18T08:18:22Z,ECOMMERCE,2,MANUAL,26.33,12497.57,FL,12,0,0
faafcc0e-c006-4eb8-81a2-99ae4946aa2f,2022-03-18T08:18:08Z,ECOMMERCE,2,CARD_ON_FILE,8.75,569.21,GA,13,0,0
6a7e1ca3-7913-4015-95b4-0edd274548c8,2022-03-18T08:16:37Z,ECOMMERCE,2,CARD_ON_FILE,1.08,577.96,GA,13,0,0
bc5d15f0-624a-422b-a621-30264453611f,2022-03-18T08:16:08Z,MOTO,24,CARD_ON_FILE,64.49,0.0,CA,06,0,0
07aaf720-917c-4656-8f3a-4ddd91e3f879,2022-03-18T08:14:26Z,ECOMMERCE,1,CARD_ON_FILE,1.1,864.22,GA,13,0,0
a946ef8f-558a-4340-9879-4dc540ed2baa,2022-03-18T08:14:13Z,ECOMMERCE,4,CARD_ON_FILE,19.96,88.41,TX,48,0,0
a55dfa81-9507-43af-b7d0-21aecd4ab618,2022-03-18T08:12:08Z,ECOMMERCE,7,CARD_ON_FILE,47.07,484.54,GA,13,0,0
62e905bf-d3c7-423c-92a6-3a951fe6689d,2022-03-18T08:11:45Z,MOTO,4,CARD_ON_FILE,49.0,0.0,TX,48,0,0
64447f41-49e9-4ff6-a265-9d993f2a38a8,2022-03-18T08:10:15Z,ECOMMERCE,1,MANUAL,12.59,12309.63,FL,12,0,0
